id,text,result,date,token,nb,pol
1543285581882466305,RT @outmycoma: Someone in my town made a petition to stop them building a chick fil a how do i spin this as homophobic.......Gay people lov…,Positive,2022-07-09 13:20:14.321735,"['someone', 'in', 'my', 'town', 'make', 'a', 'petition', 'to', 'stop', 'them', 'build', 'a', 'chick', 'fil', 'a', 'how', 'do', 'i', 'spin', 'this', 'as', 'homophobic', 'gay', 'people', 'lov']",Negative,Positive
1543285548642578432,RT @LarryFinesGhost: I do not eat at Chick-fil-A. I do not shop at Hobby Lobby. 🤷‍♂️ Ever.,neutral,2022-07-09 13:20:14.352427,"['i', 'do', 'not', 'eat', 'at', 'chick', 'fil', 'a', 'i', 'do', 'not', 'shop', 'at', 'hobby', 'lobby', 'ever']",Negative,neutral
1543285541369794561,RT @LarryFinesGhost: I do not eat at Chick-fil-A. I do not shop at Hobby Lobby. 🤷‍♂️ Ever.,neutral,2022-07-09 13:20:14.382989,"['i', 'do', 'not', 'eat', 'at', 'chick', 'fil', 'a', 'i', 'do', 'not', 'shop', 'at', 'hobby', 'lobby', 'ever']",Negative,neutral
1543285541260496896,RT @LarryFinesGhost: I do not eat at Chick-fil-A. I do not shop at Hobby Lobby. 🤷‍♂️ Ever.,neutral,2022-07-09 13:20:14.413546,"['i', 'do', 'not', 'eat', 'at', 'chick', 'fil', 'a', 'i', 'do', 'not', 'shop', 'at', 'hobby', 'lobby', 'ever']",Negative,neutral
1543285529877385216,"RT @ACTBrigitte: Chick-fil-A was named America is favorite restaurant for their 8th consecutive year.

Once again proving the American peopl…",Positive,2022-07-09 13:20:14.444675,"['chick', 'fil', 'a', 'be', 'name', 'america', 'be', 'favorite', 'restaurant', 'for', 'their', '8th', 'consecutive', 'year', 'once', 'again', 'prove', 'the', 'american', 'people']",Positive,Positive
1543285524818829312,RT @sowegaCat: If you even for one minute think about shopping at Hobby Lobby or eating at Chick-fil-a (I don’t care how good it tastes..fu…,Positive,2022-07-09 13:20:14.479464,"['if', 'you', 'even', 'for', 'one', 'minute', 'think', 'about', 'shopping', 'at', 'hobby', 'lobby', 'or', 'eat', 'at', 'chick', 'fil', 'a', 'i', 'don', 't', 'care', 'how', 'good', 'it', 'taste', 'fu']",Positive,Positive
1543285510528983044,Chick-fil-A gets it. https://t.co/4mXG0YtqcN,neutral,2022-07-09 13:20:14.549525,"['chick', 'fil', 'a', 'get', 'it', 'https', 't', 'co', '4xg0ytqcn']",Positive,neutral
1543285510260539392,RT @LarryFinesGhost: I do not eat at Chick-fil-A. I do not shop at Hobby Lobby. 🤷‍♂️ Ever.,neutral,2022-07-09 13:20:14.584808,"['i', 'do', 'not', 'eat', 'at', 'chick', 'fil', 'a', 'i', 'do', 'not', 'shop', 'at', 'hobby', 'lobby', 'ever']",Positive,neutral
1543285504854167552,@ZoruaBell Borh they are still bad by the way I am just saying I never understood why a lot of people care about Chick-fil-A being homophobic but not other companies,Negative,2022-07-09 13:20:14.616472,"['both', 'they', 'be', 'still', 'bad', 'by', 'the', 'way', 'i', 'be', 'just', 'say', 'i', 'never', 'understand', 'why', 'a', 'lot', 'of', 'people', 'care', 'about', 'chick', 'fil', 'a', 'be', 'homophobic', 'but', 'not', 'other', 'company']",Negative,Negative
1543285494343208962,"RT @etxred67: @ACTBrigitte CEO went full blown woke.  I stopped eating there and shocked so many still do.

https://t.co/Cy4WJW5wyp",Positive,2022-07-09 13:20:14.647518,"['ceo', 'go', 'full', 'blown', 'woke', 'i', 'stop', 'eat', 'there', 'and', 'shock', 'so', 'many', 'still', 'do', 'https', 't', 'co', 'cy4ww5wp']",Negative,Positive
1543285478044098560,RT @SaeedDiCaprio: omg??? chick fil a??? https://t.co/aIFp3enKB2,neutral,2022-07-09 13:20:14.702737,"['omg', 'chick', 'fil', 'a', 'http', 't', 'co', 'amp3en2']",Negative,neutral
1543285465377394688,RT @LarryFinesGhost: I do not eat at Chick-fil-A. I do not shop at Hobby Lobby. 🤷‍♂️ Ever.,neutral,2022-07-09 13:20:14.735411,"['i', 'do', 'not', 'eat', 'at', 'chick', 'fil', 'a', 'i', 'do', 'not', 'shop', 'at', 'hobby', 'lobby', 'ever']",Negative,neutral
1543285441704693761,"RT @ACTBrigitte: Chick-fil-A was named America is favorite restaurant for their 8th consecutive year.

Once again proving the American peopl…",Positive,2022-07-09 13:20:14.767441,"['chick', 'fil', 'a', 'be', 'name', 'america', 'be', 'favorite', 'restaurant', 'for', 'their', '8th', 'consecutive', 'year', 'once', 'again', 'prove', 'the', 'american', 'people']",Positive,Positive
1543285437623635968,RT @SaeedDiCaprio: omg??? chick fil a??? https://t.co/aIFp3enKB2,neutral,2022-07-09 13:20:14.820680,"['omg', 'chick', 'fil', 'a', 'http', 't', 'co', 'amp3en2']",Positive,neutral
1543285435207536641,@McCainSuzanne @JDCocchiarella https://t.co/u4WtuomP5W,neutral,2022-07-09 13:20:14.894666,"['http', 't', 'co', 'u4wtuomp5w']",Positive,neutral
1543285434196819968,RT @sowegaCat: If you even for one minute think about shopping at Hobby Lobby or eating at Chick-fil-a (I don’t care how good it tastes..fu…,Positive,2022-07-09 13:20:14.929152,"['if', 'you', 'even', 'for', 'one', 'minute', 'think', 'about', 'shopping', 'at', 'hobby', 'lobby', 'or', 'eat', 'at', 'chick', 'fil', 'a', 'i', 'don', 't', 'care', 'how', 'good', 'it', 'taste', 'fu']",Positive,Positive
1543285409395970049,"RT @ACTBrigitte: Chick-fil-A was named America is favorite restaurant for their 8th consecutive year.

Once again proving the American peopl…",Positive,2022-07-09 13:20:14.962840,"['chick', 'fil', 'a', 'be', 'name', 'america', 'be', 'favorite', 'restaurant', 'for', 'their', '8th', 'consecutive', 'year', 'once', 'again', 'prove', 'the', 'american', 'people']",Positive,Positive
1543285406338129920,"@SummFlowers_ @lunam62 @tigermelons @PARISDENNARD @ChickfilA What a dumb response.
A peach is high in carbs 
and can’t be eaten in a 
Keto diet. But it isn’t bad
for you…

Comparing a peach to a
chicken Chick-Fil-A 
which contains this sh*t
is friggin dumber 😂 https://t.co/oIxolAESdy",Negative,2022-07-09 13:20:15.080852,"['what', 'a', 'dumb', 'response', 'a', 'peach', 'be', 'high', 'in', 'car', 'and', 'can', 't', 'be', 'eat', 'in', 'a', 'kato', 'diet', 'but', 'it', 'isn', 't', 'bad', 'for', 'you', 'comparing', 'a', 'peach', 'to', 'a', 'chicken', 'chick', 'fil', 'a', 'which', 'contain', 'this', 'sh', 't', 'be', 'origin', 'number', 'http', 't', 'co', 'oixolaesdy']",Negative,Negative
1543285402081136645,RT @LarryFinesGhost: I do not eat at Chick-fil-A. I do not shop at Hobby Lobby. 🤷‍♂️ Ever.,neutral,2022-07-09 13:20:15.111191,"['i', 'do', 'not', 'eat', 'at', 'chick', 'fil', 'a', 'i', 'do', 'not', 'shop', 'at', 'hobby', 'lobby', 'ever']",Negative,neutral
1543285396355825665,RT @sowegaCat: If you even for one minute think about shopping at Hobby Lobby or eating at Chick-fil-a (I don’t care how good it tastes..fu…,Positive,2022-07-09 13:20:15.144001,"['if', 'you', 'even', 'for', 'one', 'minute', 'think', 'about', 'shopping', 'at', 'hobby', 'lobby', 'or', 'eat', 'at', 'chick', 'fil', 'a', 'i', 'don', 't', 'care', 'how', 'good', 'it', 'taste', 'fu']",Positive,Positive
1543285395365826561,@LarryFinesGhost I’m foreign. I knew about Chick-fil-A but only recently discovered Hobby Lobby. We knew something was off because half of the items have Jesus or guns on them. It concerned us so much that we had to Google. We’ll stick to Joanne’s.,Positive,2022-07-09 13:20:15.200990,"['i', 'm', 'foreign', 'i', 'know', 'about', 'chick', 'fil', 'a', 'but', 'only', 'recently', 'discover', 'hobby', 'lobby', 'we', 'know', 'something', 'be', 'off', 'because', 'half', 'of', 'the', 'item', 'have', 'jesus', 'or', 'gun', 'on', 'them', 'it', 'concern', 'us', 'so', 'much', 'that', 'we', 'have', 'to', 'google', 'we', 'll', 'stick', 'to', 'joanne', 's']",Positive,Negative
1543285390873870343,"RT @etxred67: @ACTBrigitte CEO went full blown woke.  I stopped eating there and shocked so many still do.

https://t.co/Cy4WJW5wyp",Positive,2022-07-09 13:20:15.232385,"['ceo', 'go', 'full', 'blown', 'woke', 'i', 'stop', 'eat', 'there', 'and', 'shock', 'so', 'many', 'still', 'do', 'https', 't', 'co', 'cy4ww5wp']",Negative,Positive
1543285387405262851,RT @SaeedDiCaprio: omg??? chick fil a??? https://t.co/aIFp3enKB2,neutral,2022-07-09 13:20:15.284244,"['omg', 'chick', 'fil', 'a', 'http', 't', 'co', 'amp3en2']",Negative,neutral
1543285380375617537,RT @LarryFinesGhost: I do not eat at Chick-fil-A. I do not shop at Hobby Lobby. 🤷‍♂️ Ever.,neutral,2022-07-09 13:20:15.314922,"['i', 'do', 'not', 'eat', 'at', 'chick', 'fil', 'a', 'i', 'do', 'not', 'shop', 'at', 'hobby', 'lobby', 'ever']",Negative,neutral
1543285371991216129,RT @SaeedDiCaprio: omg??? chick fil a??? https://t.co/aIFp3enKB2,neutral,2022-07-09 13:20:15.369287,"['omg', 'chick', 'fil', 'a', 'http', 't', 'co', 'amp3en2']",Negative,neutral
1543285370061832192,@cate_walt @SherryfromLBK1 https://t.co/WQFUngkwob,neutral,2022-07-09 13:20:15.517657,"['walt', 'http', 't', 'co', 'wqfungkwob']",Negative,neutral
1543285360158973954,RT @LarryFinesGhost: I do not eat at Chick-fil-A. I do not shop at Hobby Lobby. 🤷‍♂️ Ever.,neutral,2022-07-09 13:20:15.548501,"['i', 'do', 'not', 'eat', 'at', 'chick', 'fil', 'a', 'i', 'do', 'not', 'shop', 'at', 'hobby', 'lobby', 'ever']",Negative,neutral
1543285356057006084,@LarryFinesGhost I love chick fil a,Positive,2022-07-09 13:20:15.578946,"['i', 'love', 'chick', 'fil', 'a']",Positive,Positive
1543285355616534533,RT @LarryFinesGhost: I do not eat at Chick-fil-A. I do not shop at Hobby Lobby. 🤷‍♂️ Ever.,neutral,2022-07-09 13:20:15.610495,"['i', 'do', 'not', 'eat', 'at', 'chick', 'fil', 'a', 'i', 'do', 'not', 'shop', 'at', 'hobby', 'lobby', 'ever']",Positive,neutral
1543285331671150592,@JDCocchiarella https://t.co/u4WtuomP5W,neutral,2022-07-09 13:20:15.683476,"['http', 't', 'co', 'u4wtuomp5w']",Positive,neutral
1543285316336902146,RT @SaeedDiCaprio: omg??? chick fil a??? https://t.co/aIFp3enKB2,neutral,2022-07-09 13:20:15.735384,"['omg', 'chick', 'fil', 'a', 'http', 't', 'co', 'amp3en2']",Positive,neutral
1543285308464168961,"RT @pelicansbyjake: Zion giving back to the kids with Chick-Fil-A at the Dryades YCMA 

(h/t @zionheadlines) https://t.co/epLKtbEORg",neutral,2022-07-09 13:20:15.884282,"['lion', 'give', 'back', 'to', 'the', 'kid', 'with', 'chick', 'fil', 'a', 'at', 'the', 'decades', 'ymca', 'h', 't', 'http', 't', 'co', 'eplktbeorg']",Positive,neutral
1544833137028599813,@sortaskeptical @JDCocchiarella @eegarim Subway? Not Chick-fil-A?,neutral,2022-07-09 13:20:15.915579,"['subway', 'not', 'chick', 'fil', 'a']",Positive,neutral
1544833044451889159,"@Jsorrentino123 I would pick MickyDs if they where still cooked in peanut oil, but now I would have to go with Chick-fil-A with their sauce, then Micky D is and the Wendys with sea salt...",neutral,2022-07-09 13:20:16.003391,"['i', 'would', 'pick', 'micky', 'if', 'they', 'where', 'still', 'cook', 'in', 'peanut', 'oil', 'but', 'now', 'i', 'would', 'have', 'to', 'go', 'with', 'chick', 'fil', 'a', 'with', 'their', 'sauce', 'then', 'micky', 'd', 'be', 'and', 'the', 'wendy', 'with', 'sea', 'salt']",Positive,neutral
1544833031755960320,John Means' Chick-fil-A order is the content we needed,neutral,2022-07-09 13:20:16.033657,"['john', 'means', 'chick', 'fil', 'a', 'order', 'be', 'the', 'content', 'we', 'need']",Positive,neutral
1544833026689060864,@JordanStrack I’m truly shocked it’s not Chick Fil A,Negative,2022-07-09 13:20:16.064125,"['i', 'm', 'truly', 'shocked', 'it', 's', 'not', 'chick', 'fil', 'a']",Positive,Negative
1544832939258789892,Lmfao everyone knows Chick-fil-A is a f*cked up company but still eats there. 😭😭😭 that shit just really hits the spot sometimes,neutral,2022-07-09 13:20:16.130957,"['lao', 'everyone', 'know', 'chick', 'fil', 'a', 'be', 'a', 'f', 'cken', 'up', 'company', 'but', 'still', 'eat', 'there', 'that', 'shit', 'just', 'really', 'hit', 'the', 'spot', 'sometimes']",Positive,neutral
1544832745360146433,@Saturn_Marooned @ArkadiaCoast @tader_not it really enhances the flavor! it is what chick fil a does!,Positive,2022-07-09 13:20:16.238987,"['maroon', 'not', 'it', 'really', 'enhance', 'the', 'flavor', 'it', 'be', 'what', 'chick', 'fil', 'a', 'do']",Positive,Positive
1544832719242280960,Not the homophobes in my mentions fighting with me over bland ass chick fil a 🤣🤣🤣🤣🤣🤣🤣 https://t.co/Hpa4gRMTYZ,Negative,2022-07-09 13:20:16.348036,"['not', 'the', 'homophobic', 'in', 'my', 'mention', 'fight', 'with', 'me', 'over', 'bland', 'as', 'chick', 'fil', 'a', 'http', 't', 'co', 'ha4grmtyz']",Positive,Negative
1544832707120844800,RT @CFAPearland: We are ready for the Picnic in the Park! The Cow signs and rocks are ready to be placed in Centennial and Southdown Park on…,Positive,2022-07-09 13:20:16.469367,"['we', 'be', 'ready', 'for', 'the', 'picnic', 'in', 'the', 'park', 'the', 'cow', 'sign', 'and', 'rock', 'be', 'ready', 'to', 'be', 'place', 'in', 'centennial', 'and', 'touchdown', 'park', 'on']",Positive,Positive
1544832629509341191,"RT @trev2x_: @bbymuvvaaa Dec 9th, 2000. Chick-Fil-A Peach Bowl. GA Tech Vs LSU https://t.co/MnGDBty0eB",neutral,2022-07-09 13:20:16.558345,"['dec', '9th', '2000', 'chick', 'fil', 'a', 'peach', 'bowl', 'gt', 'tech', 'vs', 'lsu', 'http', 't', 'co', 'mngdbty0en']",Positive,neutral
1544832417533272064,Addicted to Chick-Fil-A sauce….,Negative,2022-07-09 13:20:16.589476,"['addicted', 'to', 'chick', 'fil', 'a', 'sauce']",Positive,Negative
1544832292463558660,feel like going to Chick-fil-A rn.,neutral,2022-07-09 13:20:16.622172,"['feel', 'like', 'go', 'to', 'chick', 'fil', 'a', 'rn']",Positive,neutral
1544832187458957312,"RT @TrendingLiberal: Raise your hand if you NEVER eat at Chick-fil-A, NEVER shop at Hobby Lobby, and will NEVER sleep on a My Pillow 🖐

I w…",neutral,2022-07-09 13:20:16.653246,"['raise', 'your', 'hand', 'if', 'you', 'never', 'eat', 'at', 'chick', 'fil', 'a', 'never', 'shop', 'at', 'hobby', 'lobby', 'and', 'will', 'never', 'sleep', 'on', 'a', 'my', 'pillow', 'i', 'w']",Positive,neutral
1544832029392601088,@jstalnaker1 Not sure about Raising Cane is but Popeyes is definitely better than Chick Fil A'.,Positive,2022-07-09 13:20:16.713185,"['not', 'sure', 'about', 'raising', 'cane', 'be', 'but', 'popes', 'be', 'definitely', 'good', 'than', 'chick', 'fil', 'a']",Positive,Positive
1544831936325189634,"For national fried chicken day, we create a dish that will put Chick fil A to shame. But not Popeyes. Because Popeyes is king. https://t.co/Je8J9SFSuq",Negative,2022-07-09 13:20:16.845699,"['for', 'national', 'fried', 'chicken', 'day', 'we', 'create', 'a', 'dish', 'that', 'will', 'put', 'chick', 'fil', 'a', 'to', 'shame', 'but', 'not', 'popes', 'because', 'popes', 'be', 'king', 'https', 't', 'co', 'je8j9sfs']",Positive,Negative
1544831592790740992,@Jason_Dew @ChickfilA now I want Chick-fil-A,neutral,2022-07-09 13:20:16.876811,"['dew', 'now', 'i', 'want', 'chick', 'fil', 'a']",Positive,neutral
1544831419947618308,"RT @teacup_talk: Need a peachy way to cool down your herd?

Welcome back, @ChickFilA  #PeachMilkShake!😍
***
The pick of season
IceDream🍦tre…",Positive,2022-07-09 13:20:17.191012,"['talk', 'need', 'a', 'peach', 'way', 'to', 'cool', 'down', 'your', 'herd', 'welcome', 'back', 'peachmilkshake', 'the', 'pick', 'of', 'season', 'icedream', 'tre']",Positive,Positive
1544831408933306370,RT @Pv: Our local Chick-Fil-A had *ZERO* cars in drive-thru line the other day at 1:15pm. I double-checked time to be sure. This place usua…,Positive,2022-07-09 13:20:17.233170,"['our', 'local', 'chick', 'fil', 'a', 'have', 'er', 'car', 'in', 'drive', 'thru', 'line', 'the', 'other', 'day', 'at', '1', '15pm', 'i', 'double', 'check', 'time', 'to', 'be', 'sure', 'this', 'place', 'usual']",Negative,Positive
1544831143815569416,RT @KESQ: JUST IN: Chick-Fil-A has announced the grand opening date for its new Palm Desert location https://t.co/eYoknt4H7a,Positive,2022-07-09 13:20:17.286249,"['ust', 'in', 'chick', 'fil', 'a', 'have', 'announce', 'the', 'grand', 'opening', 'date', 'for', 'its', 'new', 'palm', 'desert', 'location', 'http', 't', 'co', 'eyoknt4h7a']",Negative,Positive
1544831129773084674,@ThackSauce Dawg that’s what stopped me from going im probably going to chick fil a,neutral,2022-07-09 13:20:17.316905,"['dawn', 'that', 's', 'what', 'stop', 'me', 'from', 'go', 'im', 'probably', 'go', 'to', 'chick', 'fil', 'a']",Negative,neutral
1544831089822371851,"If I don’t remember nothing else, I’m going to remember to scan for my points at Chick-fil-a 😂",neutral,2022-07-09 13:20:17.347660,"['if', 'i', 'don', 't', 'remember', 'nothing', 'else', 'i', 'm', 'go', 'to', 'remember', 'to', 'scan', 'for', 'my', 'point', 'at', 'chick', 'fil', 'a']",Negative,neutral
1544833332097204225,🍗Chick-fil-A is NOW HIRING Team Members! https://t.co/8Q250iIjwL,neutral,2022-07-09 13:20:17.442429,"['chick', 'fil', 'a', 'be', 'now', 'hiring', 'team', 'members', 'https', 't', 'co', '8q250iijwl']",Negative,neutral
1544833137028599813,@sortaskeptical @JDCocchiarella @eegarim Subway? Not Chick-fil-A?,neutral,2022-07-09 13:20:17.477676,"['subway', 'not', 'chick', 'fil', 'a']",Negative,neutral
1544833044451889159,"@Jsorrentino123 I would pick MickyDs if they where still cooked in peanut oil, but now I would have to go with Chick-fil-A with their sauce, then Micky D is and the Wendys with sea salt...",neutral,2022-07-09 13:20:17.570018,"['i', 'would', 'pick', 'micky', 'if', 'they', 'where', 'still', 'cook', 'in', 'peanut', 'oil', 'but', 'now', 'i', 'would', 'have', 'to', 'go', 'with', 'chick', 'fil', 'a', 'with', 'their', 'sauce', 'then', 'micky', 'd', 'be', 'and', 'the', 'wendy', 'with', 'sea', 'salt']",Negative,neutral
1544833031755960320,John Means' Chick-fil-A order is the content we needed,neutral,2022-07-09 13:20:17.600855,"['john', 'means', 'chick', 'fil', 'a', 'order', 'be', 'the', 'content', 'we', 'need']",Negative,neutral
1544833026689060864,@JordanStrack I’m truly shocked it’s not Chick Fil A,Negative,2022-07-09 13:20:17.631333,"['i', 'm', 'truly', 'shocked', 'it', 's', 'not', 'chick', 'fil', 'a']",Positive,Negative
1544832939258789892,Lmfao everyone knows Chick-fil-A is a f*cked up company but still eats there. 😭😭😭 that shit just really hits the spot sometimes,neutral,2022-07-09 13:20:17.697640,"['lao', 'everyone', 'know', 'chick', 'fil', 'a', 'be', 'a', 'f', 'cken', 'up', 'company', 'but', 'still', 'eat', 'there', 'that', 'shit', 'just', 'really', 'hit', 'the', 'spot', 'sometimes']",Positive,neutral
1544832745360146433,@Saturn_Marooned @ArkadiaCoast @tader_not it really enhances the flavor! it is what chick fil a does!,Positive,2022-07-09 13:20:17.804036,"['maroon', 'not', 'it', 'really', 'enhance', 'the', 'flavor', 'it', 'be', 'what', 'chick', 'fil', 'a', 'do']",Positive,Positive
1544832719242280960,Not the homophobes in my mentions fighting with me over bland ass chick fil a 🤣🤣🤣🤣🤣🤣🤣 https://t.co/Hpa4gRMTYZ,Negative,2022-07-09 13:20:17.913679,"['not', 'the', 'homophobic', 'in', 'my', 'mention', 'fight', 'with', 'me', 'over', 'bland', 'as', 'chick', 'fil', 'a', 'http', 't', 'co', 'ha4grmtyz']",Positive,Negative
1544832707120844800,RT @CFAPearland: We are ready for the Picnic in the Park! The Cow signs and rocks are ready to be placed in Centennial and Southdown Park on…,Positive,2022-07-09 13:20:18.035194,"['we', 'be', 'ready', 'for', 'the', 'picnic', 'in', 'the', 'park', 'the', 'cow', 'sign', 'and', 'rock', 'be', 'ready', 'to', 'be', 'place', 'in', 'centennial', 'and', 'touchdown', 'park', 'on']",Positive,Positive
1544832629509341191,"RT @trev2x_: @bbymuvvaaa Dec 9th, 2000. Chick-Fil-A Peach Bowl. GA Tech Vs LSU https://t.co/MnGDBty0eB",neutral,2022-07-09 13:20:18.124138,"['dec', '9th', '2000', 'chick', 'fil', 'a', 'peach', 'bowl', 'gt', 'tech', 'vs', 'lsu', 'http', 't', 'co', 'mngdbty0en']",Positive,neutral
1544832745360146433,@Saturn_Marooned @ArkadiaCoast @tader_not it really enhances the flavor! it is what chick fil a does!,Positive,2022-07-09 13:20:18.229357,"['maroon', 'not', 'it', 'really', 'enhance', 'the', 'flavor', 'it', 'be', 'what', 'chick', 'fil', 'a', 'do']",Positive,Positive
1544832719242280960,Not the homophobes in my mentions fighting with me over bland ass chick fil a 🤣🤣🤣🤣🤣🤣🤣 https://t.co/Hpa4gRMTYZ,Negative,2022-07-09 13:20:18.338025,"['not', 'the', 'homophobic', 'in', 'my', 'mention', 'fight', 'with', 'me', 'over', 'bland', 'as', 'chick', 'fil', 'a', 'http', 't', 'co', 'ha4grmtyz']",Positive,Negative
1544832707120844800,RT @CFAPearland: We are ready for the Picnic in the Park! The Cow signs and rocks are ready to be placed in Centennial and Southdown Park on…,Positive,2022-07-09 13:20:18.460559,"['we', 'be', 'ready', 'for', 'the', 'picnic', 'in', 'the', 'park', 'the', 'cow', 'sign', 'and', 'rock', 'be', 'ready', 'to', 'be', 'place', 'in', 'centennial', 'and', 'touchdown', 'park', 'on']",Positive,Positive
1544832629509341191,"RT @trev2x_: @bbymuvvaaa Dec 9th, 2000. Chick-Fil-A Peach Bowl. GA Tech Vs LSU https://t.co/MnGDBty0eB",neutral,2022-07-09 13:20:18.550586,"['dec', '9th', '2000', 'chick', 'fil', 'a', 'peach', 'bowl', 'gt', 'tech', 'vs', 'lsu', 'http', 't', 'co', 'mngdbty0en']",Positive,neutral
1544832417533272064,Addicted to Chick-Fil-A sauce….,Negative,2022-07-09 13:20:18.582809,"['addicted', 'to', 'chick', 'fil', 'a', 'sauce']",Positive,Negative
1544832342858022912,I had a Chick-fil-A today and I did not like it. Maybe my tastes have moved on,neutral,2022-07-09 13:20:18.613934,"['i', 'have', 'a', 'chick', 'fil', 'a', 'today', 'and', 'i', 'do', 'not', 'like', 'it', 'maybe', 'my', 'taste', 'have', 'move', 'on']",Positive,neutral
1544832292463558660,feel like going to Chick-fil-A rn.,neutral,2022-07-09 13:20:18.644379,"['feel', 'like', 'go', 'to', 'chick', 'fil', 'a', 'rn']",Positive,neutral
1544832187458957312,"RT @TrendingLiberal: Raise your hand if you NEVER eat at Chick-fil-A, NEVER shop at Hobby Lobby, and will NEVER sleep on a My Pillow 🖐

I w…",neutral,2022-07-09 13:20:18.675708,"['raise', 'your', 'hand', 'if', 'you', 'never', 'eat', 'at', 'chick', 'fil', 'a', 'never', 'shop', 'at', 'hobby', 'lobby', 'and', 'will', 'never', 'sleep', 'on', 'a', 'my', 'pillow', 'i', 'w']",Positive,neutral
1544832029392601088,@jstalnaker1 Not sure about Raising Cane is but Popeyes is definitely better than Chick Fil A'.,Positive,2022-07-09 13:20:18.735654,"['not', 'sure', 'about', 'raising', 'cane', 'be', 'but', 'popes', 'be', 'definitely', 'good', 'than', 'chick', 'fil', 'a']",Positive,Positive
1544831936325189634,"For national fried chicken day, we create a dish that will put Chick fil A to shame. But not Popeyes. Because Popeyes is king. https://t.co/Je8J9SFSuq",Negative,2022-07-09 13:20:18.866756,"['for', 'national', 'fried', 'chicken', 'day', 'we', 'create', 'a', 'dish', 'that', 'will', 'put', 'chick', 'fil', 'a', 'to', 'shame', 'but', 'not', 'popes', 'because', 'popes', 'be', 'king', 'https', 't', 'co', 'je8j9sfs']",Positive,Negative
1543424132418867203,"RT @FFSMNRK1989: Anti-America:
Hobby Lobby
Patriot Mobile
MyPillow
New Balance
Publix
Blue Bell
Chick-fil-A
In-N-Out
Rumble

Pro-America:
D…",Positive,2022-07-09 13:20:18.971998,"['anti', 'america', 'hobby', 'lobby', 'patriot', 'mobile', 'pillow', 'new', 'balance', 'public', 'blue', 'bell', 'chick', 'fil', 'a', 'in', 'n', 'out', 'rumble', 'pro', 'america', 'd']",Positive,Positive
1543424118988627968,"RT @TrendingLiberal: Raise your hand if you NEVER eat at Chick-fil-A, NEVER shop at Hobby Lobby, and will NEVER sleep on a My Pillow 🖐

I w…",neutral,2022-07-09 13:20:19.002974,"['raise', 'your', 'hand', 'if', 'you', 'never', 'eat', 'at', 'chick', 'fil', 'a', 'never', 'shop', 'at', 'hobby', 'lobby', 'and', 'will', 'never', 'sleep', 'on', 'a', 'my', 'pillow', 'i', 'w']",Positive,neutral
1543424076781260800,RT @LarryFinesGhost: I do not eat at Chick-fil-A. I do not shop at Hobby Lobby. 🤷‍♂️ Ever.,neutral,2022-07-09 13:20:19.033182,"['i', 'do', 'not', 'eat', 'at', 'chick', 'fil', 'a', 'i', 'do', 'not', 'shop', 'at', 'hobby', 'lobby', 'ever']",Positive,neutral
1543424047207309313,RT @SaeedDiCaprio: omg??? chick fil a??? https://t.co/aIFp3enKB2,neutral,2022-07-09 13:20:19.086890,"['omg', 'chick', 'fil', 'a', 'http', 't', 'co', 'amp3en2']",Positive,neutral
1543423995139313665,"RT @ACTBrigitte: Chick-fil-A was named America is favorite restaurant for their 8th consecutive year.

Once again proving the American peopl…",Positive,2022-07-09 13:20:19.118233,"['chick', 'fil', 'a', 'be', 'name', 'america', 'be', 'favorite', 'restaurant', 'for', 'their', '8th', 'consecutive', 'year', 'once', 'again', 'prove', 'the', 'american', 'people']",Positive,Positive
1543423982497562624,"RT @ACTBrigitte: Chick-fil-A was named America is favorite restaurant for their 8th consecutive year.

Once again proving the American peopl…",Positive,2022-07-09 13:20:19.149651,"['chick', 'fil', 'a', 'be', 'name', 'america', 'be', 'favorite', 'restaurant', 'for', 'their', '8th', 'consecutive', 'year', 'once', 'again', 'prove', 'the', 'american', 'people']",Positive,Positive
1543423916219269122,RT @LarryFinesGhost: I do not eat at Chick-fil-A. I do not shop at Hobby Lobby. 🤷‍♂️ Ever.,neutral,2022-07-09 13:20:19.180661,"['i', 'do', 'not', 'eat', 'at', 'chick', 'fil', 'a', 'i', 'do', 'not', 'shop', 'at', 'hobby', 'lobby', 'ever']",Positive,neutral
1543423884787171328,RT @tobiasfunkefan1: i miss you chick fil a (lie),neutral,2022-07-09 13:20:19.210926,"['i', 'miss', 'you', 'chick', 'fil', 'a', 'lie']",Positive,neutral
1543423861969993729,RT @LarryFinesGhost: I do not eat at Chick-fil-A. I do not shop at Hobby Lobby. 🤷‍♂️ Ever.,neutral,2022-07-09 13:20:19.241486,"['i', 'do', 'not', 'eat', 'at', 'chick', 'fil', 'a', 'i', 'do', 'not', 'shop', 'at', 'hobby', 'lobby', 'ever']",Positive,neutral
1544830338719010816,"@DreamBigBeBig20 @Nifty_CRO @ChickfilA I too, thought it was either “chik” or “chic” i don’t ever remember it being chick-fil-a..",neutral,2022-07-09 13:20:19.273380,"['cro', 'i', 'too', 'think', 'it', 'be', 'either', 'chi', 'or', 'chic', 'i', 'don', 't', 'ever', 'remember', 'it', 'be', 'chick', 'fil', 'a']",Positive,neutral
